video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date,language
QFrCoB5MQmA,//Assamese short video// #assam #assamese #bikas'h Vlogs,Bikas'h Vlogs,UCHj1mv9wwWJb7YpF_0OY9RA,https://www.youtube.com/shorts/QFrCoB5MQmA,15.0,194.0,,assamese
8pbfxfFVIPo,The Time - সময় || Assamese New Short Film || Papu Bora Assam||Assamese Short Film 2025||#shortfilm ,Papu Bora অসম,UCKqNrNLpSCwNCIerwicrFfQ,https://www.youtube.com/watch?v=8pbfxfFVIPo,1684.0,14140.0,,assamese
xWtZ7qhPKOk,13 August 2025 Assamese News || Today Assamese News || Top Assamese News || Refer and earn || TKMIND,Tk Mind,UCiMrTohczoY08TBtSd6FKgg,https://www.youtube.com/watch?v=xWtZ7qhPKOk,1424.0,43065.0,,assamese
Z4yz_urfXKI,Flood In Assam & Bihar | Koshi River Flood | Brahmaputra River Flood | How To Control Flood | Flood,Khan GS Research Centre,UCatL-c6pmnjzEOHSyjn-sHA,https://www.youtube.com/watch?v=Z4yz_urfXKI,1546.0,5827171.0,,assamese
h-U73zLXTJM,একাকী | EKAKI | ASSAMESE SHORT FILM | CHETANA DAS | NMT FILMS,Nimbu Mirchi Totka,UCZi08rWUIMapK3c-_2qRTPA,https://www.youtube.com/watch?v=h-U73zLXTJM,1594.0,17964.0,,assamese
k484YuQ174I,"Agoli Anubhabhe.Rudar""New. #shortvideo #love #trending #song #fyp",Assam+H 🎣,UCsetR_iTTyoUiDiRpRC_6RA,https://www.youtube.com/shorts/k484YuQ174I,59.0,12905.0,,assamese
AaJVt1btvnw,Chal Kumro & Duck Curry Cooking by my Mother | Assamese Traditional Duck Curry Recipe | Village Food,villfood,UC7kik35dej0CfocfkncN7dw,https://www.youtube.com/watch?v=AaJVt1btvnw,967.0,4676290.0,,assamese
bN6D0TUNgOM,14 August Breaking News/Akhil Gogoi Bad News/Miya Build Assam/Himanta Big Decision/Assamese News,Today News 24 ,UC2dyTlOa4Ee4BAhs-2PUgqg,https://www.youtube.com/watch?v=bN6D0TUNgOM,723.0,27824.0,,assamese
-H-SfXT3d20,#Assamesewedding #assamese #engagementday#family #cousins,Niharika Kalita,UCaGct0bMhS2ZrLnhf_oIXJQ,https://www.youtube.com/shorts/-H-SfXT3d20,49.0,1065.0,,assamese
h0AKRq1y3Yw,KAURI (কাউৰী) - ASSAMESE SHORT FILM (13+)(SUB-ENG )| AASISH D |  MUJTAHID H| ARNAB PD| FARDIN IRFAN,Fardin Irfan Releases,UCSVtA9pp_KBlk0RHx03QIWA,https://www.youtube.com/watch?v=h0AKRq1y3Yw,1500.0,10500.0,,assamese
01a8aQaOyhw,Bandita Baruah & Prapti H Baruah 's New Assamese Cover Song Out Now -,Cinematographer Prithviraj,UCvxGJGUWcmkt5PzY1r-W53w,https://www.youtube.com/shorts/01a8aQaOyhw,11.0,7835.0,,assamese
abwB1oq1-aY,Kintu kot ase heitu h najanu🥺❤️‍🩹🤌🏻Assamese Comedy Video 😂🥵 Niyorjyoti Gogoi New Comedy#comedy,Niyorjyoti Gogoi,UCfqq-nYXpbhk5ZjxZpz6hgw,https://www.youtube.com/shorts/abwB1oq1-aY,11.0,469.0,,assamese
mWDrP_Q_0q4,h #viral #assamese ##shortvideo #youtubeshorts,Suity's vlog,UC2mUP6RCGww8pm8Nb0k7iUA,https://www.youtube.com/shorts/mWDrP_Q_0q4,11.0,186.0,,assamese
h-0JBuva5D4,Assam Police GK || assamese gk questions and answers #assampolice #shorts,LAST HOT Govt. Jobs Assam,UCNwgggLeJ5dZqaoUuRcsXGg,https://www.youtube.com/shorts/h-0JBuva5D4,9.0,1319.0,,assamese
SWVA-rs-JJk,pls subscribe=H Das.Assamese,H Das.Assamese,UCSw-YSir9tZaGnxUeQE5ABg,https://www.youtube.com/watch?v=SWVA-rs-JJk,57.0,146.0,,assamese
B5pu-h-NC0k,Saraswati puja dina #assam #assamese #viralvideo #sadstory #sad #youtubeshorts,The AXOMIYA LORA,UCvYDp7Mr-SQ0yRmRLDJwcMQ,https://www.youtube.com/shorts/B5pu-h-NC0k,46.0,480446.0,,assamese
twQBaHpYNMI,Bhupen Hazarika song #trending #viral #shorts #short,Bhupen Hazarika Status ,UCjSi3TS5S1NlKkmjM14mPqQ,https://www.youtube.com/shorts/twQBaHpYNMI,19.0,18726.0,,assamese
h-urX4dYfMc,Dry fish chutney#assamese #recipe #shorts #short,S.B.Chutia,UCAnx5FS63KPFQySC6psu2dw,https://www.youtube.com/shorts/h-urX4dYfMc,50.0,1592.0,,assamese
NrXSI1tNMk8,Assamese fish thali #viral #trending @BristiNath-h,Bristi_Nath🧑‍🍳,UCOxMWIoqqeZ7UCmFvjhN0SQ,https://www.youtube.com/shorts/NrXSI1tNMk8,54.0,366.0,,assamese
H-dGyIXbpqg,kanakoi bujaw // 13 movie //tanmoy Saikia //boibhabi //Rabbani soyam// new Assamese short 2k24 💞💐,Assamese shorts ,UCANSdPBw_J3q6IdUo49P7UA,https://www.youtube.com/shorts/H-dGyIXbpqg,16.0,119.0,,assamese
MoJ3RSlPR58,Rong Rong Nana Rong ॥ Prapti H Baruah ॥ Nancy ॥ Assamese  Cover Song ॥ Tribute to Dr.Bhupen Hazarika,Bandita Baruah,UCaBp12NKPSeREhtBD6Qn7Ig,https://www.youtube.com/watch?v=MoJ3RSlPR58,244.0,98053.0,,assamese
JTiuY6lVHek,11 August Assamese News | Assamese News Today/Assamese Top News/Himanta Biswa Sarma/IsmailTechnology,Ismail Technology,UCoNgWvc-p0fCsp40KE7ZiPg,https://www.youtube.com/watch?v=JTiuY6lVHek,579.0,103964.0,,assamese
h-kh1uxIAe0,what I eat in our official outing #food #youtube #minivlog #assamese #axomvlog #axomiya #assam,Let's vibe along,UCjmplvQ-jgVUamIPjmefyyw,https://www.youtube.com/shorts/h-kh1uxIAe0,15.0,95.0,,assamese
Y8oCzYRTZfA,ki ki koise ehot duitai h jaane ru #funny #assamese #cutebaby #love,parismita's vlog,UCgZgpN_O5OZPLYYi4j_LeYw,https://www.youtube.com/shorts/Y8oCzYRTZfA,31.0,7.0,,assamese
w-H-MmP7KSE,Only healthy food30/2🍱 #healthylifestyle #healthy #heathyrecipe #breakfast #lunch #minivlog#assamese,Hiya Bharali,UCNCHK4kmmtsvbAHNVpsaffw,https://www.youtube.com/shorts/w-H-MmP7KSE,18.0,116.0,,assamese
H-eyCy7wj84,#asomiya #food #foodpreparation #assamese #cooking #youtubeshorts #recipe #mutton #biryani #ytshorts,Sumishra and Food,UCHZ_szzHAA0Nl1bkBgw80Og,https://www.youtube.com/shorts/H-eyCy7wj84,5.0,320.0,,assamese
H-xt2vThBas,Assamese style fish curry 🍛 recipe,Kiran  Kitchen ,UCL7MJ06tZv9EMiFfqglCmUA,https://www.youtube.com/shorts/H-xt2vThBas,16.0,73.0,,assamese
h-mcckZREN8,#education #assam #gk #assampolicesiexamgkmcq #generalknowledge #assamese,PATHSHALA GK CHANNEL,UCnEoCF-eG3Y0UVcxGloEDsA,https://www.youtube.com/shorts/h-mcckZREN8,12.0,40.0,,assamese
diJ-lHMciW0,গাহৰি পোৱালি ইমান দাম💥#assamese @Lazyyguy #minivlog #shorts #H minivlog,Harish Axom ,UCHLZrgtgrLrlh-R6sWpIkzQ,https://www.youtube.com/watch?v=diJ-lHMciW0,59.0,4037.0,,assamese
h-ilhlywKTU,Harpal Saikia || Assamese funny short video || #trendingshorts #reel #viralvideo #assamese,Himadree Gogoi ,UCgp07Vb1M1JLTbdCzG7h1hg,https://www.youtube.com/shorts/h-ilhlywKTU,16.0,439.0,,assamese
aH6797GrBbA,mazak thori h songs  long drive in Assam     #assam #assamese #longdrive #trending #shorts,travel short video,UCjCtmjyedaTd1EAZ9oIYerg,https://www.youtube.com/shorts/aH6797GrBbA,10.0,1500.0,,assamese
1svbZH-H-48,Mini Vlog#trending #viral #reels #assamese,Life_of_Adrica,UCN8YVtT4L4Ruw0VPKIel3kA,https://www.youtube.com/shorts/1svbZH-H-48,61.0,74.0,,assamese
_E8sYnm7cSo,H s 2nd yr political science|| Concept of Cold War || in Assamese language,Dr. J. Boro,UCN_BgbSw9yknRc6U_g4Ta7w,https://www.youtube.com/watch?v=_E8sYnm7cSo,2043.0,2127.0,,assamese
OZWXmADyZSU,Assamese Badal ho rhe h #allahﷻallahﷻ,Naveen Kumar,UCGiFyvl0vD33hot4Ogra1Zg,https://www.youtube.com/shorts/OZWXmADyZSU,61.0,48.0,,assamese
H-LgOaqHIy8,NEW SHORT FILIM 😂😍🖕 ASSAMESE/ VIDEO,Debojit official,UCTZqA1Gk8p5Voxm4EZOneMQ,https://www.youtube.com/shorts/H-LgOaqHIy8,24.0,880.0,,assamese
Nve1Ippdgg8,Aalfuliya morom/ @NilakshiNeog @arshadreelofficial @Traveling_vlog_k-h #love #assamese,psycho7,UC1DOVu8X_M-zzsdCdTA77Hw,https://www.youtube.com/shorts/Nve1Ippdgg8,15.0,77.0,,assamese
2sCV6X-H-us,#assamese reels #dokhona,Gohain short film ,UC85HJYVFCDaQBTylzi9L4pg,https://www.youtube.com/shorts/2sCV6X-H-us,18.0,396.0,,assamese
yNrDa7gNUOE,sikh rhe h assamese Dance 😄 #song #youtube #youtubeshorts,Aaisha Minz,UCHv6xXu5xEfrAAgtQBS5TAA,https://www.youtube.com/shorts/yNrDa7gNUOE,13.0,2078.0,,assamese
7ni176rhDw4,H.S 2nd year|| H. S Final year Exam|| Assamese (MIL)|| Assam Higher secondary Education Council||,KM Assamese Live,UCPMaZ0RZTYhKG0Poaok9kVg,https://www.youtube.com/watch?v=7ni176rhDw4,149.0,20.0,,assamese
LHVqtMqEk0o,Bhagawan Krishna will solve all problems in life I best motivational assamese I,Kumud Das Official,UCIg3JC1_ucFLiyIzxqu-WYA,https://www.youtube.com/watch?v=LHVqtMqEk0o,815.0,226954.0,,assamese
2leE85UkFHg,Assamese love story 🌍😘❤️🥀💝,Ramenjyotidas,UCjH7BFtV6XM1gCATNCHs-ww,https://www.youtube.com/shorts/2leE85UkFHg,11.0,259307.0,,assamese
7KMNWpQ0URg,All Assam Ride together 😍 Pre Independence Day Ride Guwahati | Bikash Chetry ,I Love Travel and Food,UC37vNZg-2CZ4YP9vIl55oag,https://www.youtube.com/watch?v=7KMNWpQ0URg,1386.0,98885.0,,assamese
NQ7ekRoqCVs,Assamese Motivational speech| Mr. Diganta Changmai #shorts #family,Mr. Diganta Changmai,UCkpKDlt9lau6JjANLNSih-A,https://www.youtube.com/shorts/NQ7ekRoqCVs,42.0,2979.0,,assamese
Zh1q_AduSl4,টেস্টি মুৰিঘন্টা I Muri Ghonto Recipe Assamese I Famous Food of Assam I Assamese Recipes,Chef BB's Kitchen,UCmgAwP8K9ffIrohNgoXh3eg,https://www.youtube.com/watch?v=Zh1q_AduSl4,361.0,35795.0,,assamese
QlaR1BB1KIk,মাছৰ মূৰৰ লগত কচু শাকৰ জুতি ৷ Kosu Xaak Recipe Assamese I Assamese Kochu Recipe I Masor Muror Recipe,Chef BB's Kitchen,UCmgAwP8K9ffIrohNgoXh3eg,https://www.youtube.com/watch?v=QlaR1BB1KIk,263.0,75723.0,,assamese
4DPGGJEeIL0,bengali Vs Assamese 😅 #shorts #viralvideo,Puja Sarmah,UCvDgtPai3UlwWRoJMGkdLbQ,https://www.youtube.com/shorts/4DPGGJEeIL0,15.0,484912.0,,assamese
lIyjEgjXK5U,ভেন্দিৰ চৰ্চৰি ৷ Bhendi Recipe in Assamese I Sorsori Recipe I Assamese Recipe Vegetarian,Chef BB's Kitchen,UCmgAwP8K9ffIrohNgoXh3eg,https://www.youtube.com/watch?v=lIyjEgjXK5U,352.0,57383.0,,assamese
ImAz3AydJi8,Ekbaar dekh lijiye 💅 #assamese #ashortaday #youtubeshorts #comedy #nails,Ragini Kaushik,UCu03w1VUsVmZ9pD8iPxFGCw,https://www.youtube.com/shorts/ImAz3AydJi8,60.0,6411388.0,,assamese
_8oxBjFrMHo,Rj pahi love story || assamese status || whatsap status | Rj pahi || love story #assam#asmr#assamese,Nayan Bania a2z,UCclBcIFiyoUdTGH2VhRnugw,https://www.youtube.com/shorts/_8oxBjFrMHo,15.0,88834.0,,assamese
Us9Q7NG5aYs,assamese best ringtone of 2020,Uday lifestyle,UCXx2YN-m2TwLLCwYA4-CAOA,https://www.youtube.com/shorts/Us9Q7NG5aYs,10.0,268949.0,,assamese
Uo103C5mdd4,Mini vlog 41 #food #assamese #minivlog #foodie #assamesefood #shortvideo #assamesesong #travel,LazyyGuy,UCUfTdP_AtteeFznNvAKaLtQ,https://www.youtube.com/shorts/Uo103C5mdd4,59.0,472700.0,,assamese
aBrICBRx58Q,Motivational Quotes #shorts #assamese #motivation,Career Guruji,UCJA2vHCWFfGx2q65FT1392g,https://www.youtube.com/shorts/aBrICBRx58Q,10.0,161272.0,,assamese
ORhI_XU_ouo,assamese actress viral shorts #aimeebaruah,Aimee Baruah (fc),UCND1hKagb-T7-ftUsKJfvOQ,https://www.youtube.com/shorts/ORhI_XU_ouo,21.0,18733.0,,assamese
CYkBv3wztRc,"16 August Assamese News, SIR Cancel, 16 August Breaking News, Today Assamese News, SIR Assam",Tricks By Momer,UCo35VLB43nicvoL_1WMz2yg,https://www.youtube.com/watch?v=CYkBv3wztRc,145.0,3712.0,,assamese
Nbg3c6lofts,16 August Today Assamese News // Assam Today Top News // Today 16 August Morning Big Breaking News,Assam Study Info ,UCyUOQPUgezHUR_5IXZALT1w,https://www.youtube.com/watch?v=Nbg3c6lofts,419.0,47268.0,,assamese
9H8otV2EIE8,Eating Assamese Talhi for the FIRST time 🇮🇳,josie lifts things,UCbDelWG0lH_xzQjnH-bNB_w,https://www.youtube.com/shorts/9H8otV2EIE8,59.0,463002.0,,assamese
OkMSXzbdjeY,"Aaimoni || আইমণি || (2008) Assamese Bihu Movie [Rabi Sarma,Aaimee baruah]",Planet Assam,UCz3pUOXuq_-HO-XSUdqtL2g,https://www.youtube.com/watch?v=OkMSXzbdjeY,4113.0,1392801.0,,assamese
z0HbePgIq4E,assamese new love story 2022 rabbani soyam video,amor4x ,UCuQDeaAdBgbkNhWnmlC-VPg,https://www.youtube.com/shorts/z0HbePgIq4E,9.0,668867.0,,assamese
XCDcDYtEsUM,let's learn in assamese,let's Learn in Assamese,UCzcgmE3AmtnpcbKVfWZBG-w,https://www.youtube.com/shorts/XCDcDYtEsUM,9.0,76123.0,,assamese
1roExU4w6I0,Assamese little baby bihu dance #shortsvides,Parijat Vlog123,UCBJYRkiqh3vu89U6l35WRJQ,https://www.youtube.com/shorts/1roExU4w6I0,16.0,2975815.0,,assamese
AKYxxj1p9y4,Just for Love 💔🌊 #arfelishbordoloi #assamese #love #sad #relationship #cheating #notrust #trust,Arfelish Bordoloi,UCdG547XdgTYfGakOfIDGlDg,https://www.youtube.com/shorts/AKYxxj1p9y4,55.0,1433324.0,,assamese
vdUsoPvJKwo,I Learnt Traditional Assamese Dance in India 🇮🇳 #shorts,josie lifts things,UCbDelWG0lH_xzQjnH-bNB_w,https://www.youtube.com/shorts/vdUsoPvJKwo,59.0,309328.0,,assamese
u8q47lPAY6A,Assamese General knowledge.GK,Government Exam,UCBxtp0C0BKo8bX_aKrBgwPw,https://www.youtube.com/shorts/u8q47lPAY6A,15.0,63353.0,,assamese
g8Wi_I9bPcI,JANILU JANILU | JONAKI MON | ASSAMESE MUSIC VIDEO | GOLDEN COLLECTION OF ZUBEEN GARG | UTPAL DAS,NK Production,UCYwnDbrvHPeg4CNmQvSmGbA,https://www.youtube.com/watch?v=g8Wi_I9bPcI,258.0,1405628.0,,assamese
u5BIm4u7emg,"""Bhalpabo Khuju Akou Ebar"" by Prabin Borah lJAM Entertainsl  Lyrical Video #assamese #music #song",JAM Entertains,UCN7uYiFiVxFJjXwpFsNBOXA,https://www.youtube.com/watch?v=u5BIm4u7emg,280.0,5635544.0,,assamese
IAfvs-LzKFE,NOKOLA KOTHATI | GOLDEN COLLECTION OF ZUBEEN GARG | ASSAMESE LYRICAL VIDEO SONG | HIYAMON,NK Production,UCYwnDbrvHPeg4CNmQvSmGbA,https://www.youtube.com/watch?v=IAfvs-LzKFE,341.0,3751022.0,,assamese
VF5xGSABYoI,Jh J letter Assamese boy name with meaning | জ য ঝ আখৰৰ পৰা অসমীয়া লৰাৰ নাম আৰু অৰ্থ | শিশুৰ নাম,Unique Names,UCk2LGD3k3wuGeyFVQionOKw,https://www.youtube.com/watch?v=VF5xGSABYoI,263.0,9998.0,,assamese
8m8T8WNYpuU,UBHOTI EBAR | HIMANGSHU SARMA| ASSAMESE INDIE POP | OFFICIAL MUSIC VIDEO,HIMANGSHU SARMA,UC19h2OkbQ29alnlb8wuz7Nw,https://www.youtube.com/watch?v=8m8T8WNYpuU,210.0,52.0,,assamese
Ts_DhW5qp9U,TUMI SUWA JETIYA | MUKHA | ASSAMESE MUSIC VIDEO | GOLDEN COLLECTION OF ZUBEEN GARG,DIGI Music,UCdzIvzZLNnE4xt06fWYSkrg,https://www.youtube.com/watch?v=Ts_DhW5qp9U,378.0,8041008.0,,assamese
zxMGpDKaKQ0,KI JE PALU TUMAK | TUMI MUR MATHU MUR | ASSAMESE MUSIC VIDEO | GOLDEN COLLECTION OF ZUBEEN GARG,RDC Assamese Official,UCvMzpArhmmyAo47g9ENPxhA,https://www.youtube.com/watch?v=zxMGpDKaKQ0,307.0,2263810.0,,assamese
j_ABnPmckx0,BACHELORS VS FATHER | Ahiran Sarma Films Presents | Assamese Funny Video |  @NostoLora,Ahiran Sarma,UCNunWhMy-BS5d3G3s1kbWTA,https://www.youtube.com/watch?v=j_ABnPmckx0,2278.0,404343.0,,assamese
mxjkTkAkcgE,Disag assamese song. Tuloi j kiman morom mur,2.0Axom_xopun_kosturi_vlog,UCRcp_-75MrKYdnJ5tGgkzdw,https://www.youtube.com/watch?v=mxjkTkAkcgE,285.0,145898.0,,assamese
QFtv0-zKx4Y,Only 30 Rupees pork in Jorhat/Joborjong/Assamese food vlog/Dhruva j kalita,DHRUVA J KALITA,UCTL4YNiiNNM2LbIHiym8vKw,https://www.youtube.com/watch?v=QFtv0-zKx4Y,678.0,214012.0,,assamese
MoCi0w_gAA8,Digholi Pukhuri Street Food/Assamese Food Vlog/Dhruva J Kalita,DHRUVA J KALITA,UCTL4YNiiNNM2LbIHiym8vKw,https://www.youtube.com/watch?v=MoCi0w_gAA8,622.0,34835.0,,assamese
51ckzzlq_Og,BAZAR KORIBO AHISU !!! | An Assamese Funny Video | Ahiran Sarma,Ahiran Sarma,UCNunWhMy-BS5d3G3s1kbWTA,https://www.youtube.com/watch?v=51ckzzlq_Og,1326.0,474465.0,,assamese
RWn-SWE_kec,RAMA CHANDRA NOHOW | ANJANA 2005 | BIHU VIDEO SONG | GOLDEN COLLECTION OF ZUBEEN GARG,N.K. Production,UCjNYoQ8DtLINGtNxTDDJfeA,https://www.youtube.com/watch?v=RWn-SWE_kec,554.0,15842940.0,,assamese
G1tbsRQO7yo,J letter Assamese baby boy name with meaning | জ য ঝ আখৰৰ পৰা অসমীয়া লৰাৰ শিশুৰ নাম আৰু অৰ্থ,Unique Names,UCk2LGD3k3wuGeyFVQionOKw,https://www.youtube.com/watch?v=G1tbsRQO7yo,248.0,21322.0,,assamese
r_ftZ7PcMdE,Janilu Janilu - Zubeen Garg | junaki mon | evergreen assamese song |,Jitul AS,UC2NzMjT8kQs9w9yvjSZV9_A,https://www.youtube.com/watch?v=r_ftZ7PcMdE,358.0,10179507.0,,assamese
OqlIefm0k1g,KI JE PALU TUMAK | TUMI MUR MATHU MUR | ASSAMESE LYRICAL VIDEO | GOLDEN COLLECTION OF ZUBEEN GARG,RDC Assamese Official,UCvMzpArhmmyAo47g9ENPxhA,https://www.youtube.com/watch?v=OqlIefm0k1g,349.0,2004268.0,,assamese
Wa9NDbh5lvU,O Maya | Zubeen Garg | Rakesh Reeyan | Chayanika Bhuyan | Rajtilok Theatre 2018-19,AC MULTIMEDIA,UCtOoKrtKB0njuytAEvKx1AA,https://www.youtube.com/watch?v=Wa9NDbh5lvU,378.0,16619316.0,,assamese
o4sxE8UfgUw,O Maya || Zubeen Garg new assamese song | Rakesh Reeyan | Chayanika Bhuyan | 2019,Assam Tunes,UC1PCaDEIgeXdN-OxmMiOOfQ,https://www.youtube.com/watch?v=o4sxE8UfgUw,378.0,491536.0,,assamese
rHv_5JN1RD8,Jantra - Full Album Songs | Audio Jukebox | Zubeen Garg | Jonkey Borthakur Assamese Song,RDC Assamese Official,UCvMzpArhmmyAo47g9ENPxhA,https://www.youtube.com/watch?v=rHv_5JN1RD8,2505.0,1053544.0,,assamese
howIJm03FUo,Ki j hbo 😂#minivlog #assam #food #virelshort #tranding #assamese #assamesegirl #virel #vlog,Sagarika Borah,UC4KCcEjmCXs1P7q6IPMcXtA,https://www.youtube.com/shorts/howIJm03FUo,32.0,35094.0,,assamese
E6nEHxaw0GQ,Gangsters Of Assam | Assamese Funny Video |Ft  @njdfilms912 @ahiransarma @NostoLora|SpicyRimon,Spicy Rimon,UCiW0yjXNnOdWusVHzTS0D3g,https://www.youtube.com/watch?v=E6nEHxaw0GQ,2993.0,457713.0,,assamese
RiUr-KXgNRo,Assamese shayari status....#assamese #statusvideo #lovestatus #asaamesebihustatu #assamese,ati_hahi,UCnK_XtXGX6oxpunN5bzp9JQ,https://www.youtube.com/shorts/RiUr-KXgNRo,12.0,10681.0,,assamese
8Th0FHOGm14,Ki j hobo🤣#trending #ytshorts_ #minivlog #growth #assamesevlogger #assamesevlog #assamese #viral,Axomiya Suwali Bobby,UCp11qI0XGK-I6-Hnywtzc9w,https://www.youtube.com/shorts/8Th0FHOGm14,57.0,88713.0,,assamese
fbvI-UYtlok,DURE DURE দূৰে দূৰে  I I  NK PRODUCTION I ASSAMESE LYRICAL SONG I ZUBEEN GARG I HD I,NK Production,UCYwnDbrvHPeg4CNmQvSmGbA,https://www.youtube.com/watch?v=fbvI-UYtlok,331.0,1814400.0,,assamese
bejVZ7NLPHA,Dola || Dikshu || Nilakshi Neog || Palash Gogoi || Bijiyeta Patgiri || New Assamese Video Song 2021,Dikshu Sarma,UCJVmmCM1-e2yMm0lR2Cyuww,https://www.youtube.com/watch?v=bejVZ7NLPHA,265.0,2675043.0,,assamese
rCL010his4U,BORNALI GOGOI // Krishnamoni Chutia // Bordoisila 2025 // New Assamese Song 2025 // J Video Studio,J Video Studio ,UCcETn83LKTj2Zd95NdqvgGg,https://www.youtube.com/watch?v=rCL010his4U,297.0,9949.0,,assamese
8yle5YW75fc,NEW ASSAMESE SONG TUMI JILIKI JILIKI by Tarun Tanmoy,Saurav Baruah,UC6c_rLNq6X7uAEWjh3B_YsA,https://www.youtube.com/watch?v=8yle5YW75fc,335.0,31163203.0,,assamese
TL3Rg9NJQqA,Zubeen Garg 🤍#assamese #singer #zubeen #love #likeforlikes,Miss Gogoi 7,UCCNKxWVSDcAh1TK-KeFX2Fg,https://www.youtube.com/shorts/TL3Rg9NJQqA,11.0,943918.0,,assamese
JsW6Jj8_SsU,Mughdho hiya mor zubeen garg whatsApp status | Assamese whatsApp status sad #assameseshorts,Jonak axom,UCjrdUmMzCNJ5MW07tVv7gPw,https://www.youtube.com/shorts/JsW6Jj8_SsU,13.0,134625.0,,assamese
RkG8i752lf8,Assamese shayari status....#assamese #statusvideo #lovestatus #asaamesebihustatu #assamese,ati_hahi,UCnK_XtXGX6oxpunN5bzp9JQ,https://www.youtube.com/shorts/RkG8i752lf8,9.0,65267.0,,assamese
uwmUOUx2etA,Zubeen Garg Modern Song - Atiya hiya mur | এতিয়া হিয়া মোৰ | Assamese Hit Song | TUMI MUR MATHU MUR,RDC Assamese Official,UCvMzpArhmmyAo47g9ENPxhA,https://www.youtube.com/watch?v=uwmUOUx2etA,334.0,564890.0,,assamese
E7Xg0LiPRr0,BABY BULI LAHEKOI | MUKHA | ASSAMESE VIDEO SONG | GOLDEN COLLECTION OF ZUBEEN GARG,RDC Assamese Official,UCvMzpArhmmyAo47g9ENPxhA,https://www.youtube.com/watch?v=E7Xg0LiPRr0,295.0,4740744.0,,assamese
MWtKVk6-dtk,Dhul Badon By Sanjukta Borah 🔥 Assamese Bihu 🥰 Khora Sapor #djaxomiya #bihu #shorts 😊 Assamese Video,DJ AXOMIYA,UCT83MMHFafBocHnr8ijmjWQ,https://www.youtube.com/shorts/MWtKVk6-dtk,24.0,828812.0,,assamese
xreNppGG1lM,Mayabini ratir bukut || zubeen new assamese song,Assam Tunes,UC1PCaDEIgeXdN-OxmMiOOfQ,https://www.youtube.com/watch?v=xreNppGG1lM,323.0,8066568.0,,assamese
VTwRm4bRGP8,"Japani Putola | Assamese New Song 2023 | Jilmil Gogoi | Subrat,Neal,Sumki,Diganngana,Sukanya,Rajib",_miss_kriti78,UCQrLGvXKdYDdgpN6HzBkUkQ,https://www.youtube.com/shorts/VTwRm4bRGP8,14.0,17428.0,,assamese
jNIpypcO6FI,Adhore | অধৰে | Zubeen Garg | Sagarika Sarma | Rahul Dey Das | Prabin Borah,Griebs Music Assam,UCk1kTxqn40GDRJggLBRxuyw,https://www.youtube.com/watch?v=jNIpypcO6FI,296.0,12106330.0,,assamese
AUTnRbBBIc4,Iti Tumar Moromor - Official Video | Nahid Afrin | Prabin Borah | New Assamese Song Video 2025,Nahid Afrin official,UCv6w5JhPLphcEHfQB1TVNoQ,https://www.youtube.com/watch?v=AUTnRbBBIc4,256.0,783089.0,,assamese
jAa32HRjt-4,জীৱনে হওক 😔বা whatsapp 🥀sad Assamese whatsapp status/ assamese status#shorts,Abhi Creation,UCTOeShXA74JLCkYyeM7VCpw,https://www.youtube.com/shorts/jAa32HRjt-4,11.0,486455.0,,assamese
UlBtvact_ng,AAMI JEN JANTRA | GOLDEN COLLECTION OF ZUBEEN GARG | ASSAMESE LYRICAL VIDEO SONG | JANTRA,RDC Assamese Official,UCvMzpArhmmyAo47g9ENPxhA,https://www.youtube.com/watch?v=UlBtvact_ng,345.0,869926.0,,assamese
C8ULskFss1g,Honda City By Neel Akash || Bihuwan-6 || Ujjwal Aarong || New Assamese Song 2021,Neel Akash Das,UCw8KhLom_CmHSEW_cCGpN2w,https://www.youtube.com/watch?v=C8ULskFss1g,282.0,25600209.0,,assamese
35fOTrsuWzc,অসমীয়া ব্যঞ্জনবৰ্ণ || Assamese Consonant || অসমীয়া বৰ্ণমালা || Byanjanbarna ||Assamese kids learning,Assamese Knowledge Learning Hub,UC1RnlzpAAubc7-DtmokwiNQ,https://www.youtube.com/watch?v=35fOTrsuWzc,102.0,269802.0,,assamese
4bsxqvNXE7Q,Assamese Instagram Viral reels/Assamese #assamesereels #instareels#viralreels#newreel #trendingreels,AXOM SUWALI ,UCMdJpqMBuYq0tkZ_o5u5Xaw,https://www.youtube.com/shorts/4bsxqvNXE7Q,13.0,741708.0,,assamese
UxsNy53S2-s,Najanilu nubujilu video song | Nilakshi Neog | new assamese video song 2018,Assamese Entertainment TV,UCNKAhTBcafYcVyhnVwimuFA,https://www.youtube.com/watch?v=UxsNy53S2-s,302.0,5201674.0,,assamese
j4faep0AH1k,"Assamese Beautiful Song - Kokal Khamusia | Zubeen Garg, Mahalaxmi Iyer | Love Song | NK Production",N.K. Production,UCjNYoQ8DtLINGtNxTDDJfeA,https://www.youtube.com/watch?v=j4faep0AH1k,319.0,7759821.0,,assamese
43XY33UNg1M,Impressed and How! #mekhelachadar #assamese #mekhlasador,Isha Borah,UC8ew8wZduGItrTA5Ci1a3Fg,https://www.youtube.com/shorts/43XY33UNg1M,28.0,5423206.0,,assamese
